Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
261894;100305;85.22;31.2;2.682;2.763;-12.464;0.002;0.025;-0.038;-2.877;3.943;26.699;-6.5;-8.8;192.9;35.0;12;2025-05-13;13:08:26;51.936.481;4.198.321;-11.703.209.961;-6.793.990.234;129.9;25.05;403.49;25.89;26.2;396.00;395.00;395.00;396.00;
261994;100297;85.88;31.2;1.820;2.222;-12.833;0.021;-0.049;-0.065;-2.877;3.943;26.699;-6.1;-9.3;193.0;34.9;12;2025-05-13;13:08:26;51.936.481;4.198.321;-11.703.209.961;-6.793.990.234;129.9;25.05;369.82;24.79;26.2;396.00;395.00;395.00;396.00;
262094;100286;86.82;31.2;0.608;3.500;-14.145;0.044;-0.017;-0.031;-2.877;3.943;26.699;-6.0;-9.5;193.1;35.0;12;2025-05-13;13:08:26;51.936.481;4.198.321;-11.703.209.961;-6.793.990.234;129.9;24.87;381.39;25.17;26.2;396.00;395.00;395.00;396.00;
262194;100280;87.35;31.2;1.992;1.427;-10.444;0.157;-0.060;0.009;-2.877;3.943;26.699;-5.5;-10.1;193.2;35.0;12;2025-05-13;13:08:26;51.936.481;4.198.321;-11.703.209.961;-6.793.990.234;129.9;24.61;381.39;25.17;26.2;396.00;395.00;395.00;396.00;
262294;100269;88.22;31.2;-0.014;2.102;-10.990;0.093;-0.071;0.037;-2.877;3.943;26.699;-5.3;-10.1;193.3;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;129.9;24.43;368.77;24.75;26.2;396.00;395.00;395.00;396.00;
262394;100266;88.51;31.2;0.522;2.026;-10.741;0.050;-0.418;0.030;-2.877;3.943;26.699;-5.0;-10.2;193.4;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;24.35;376.13;25.00;26.2;396.00;395.00;395.00;396.00;
262494;100256;89.38;31.2;1.293;2.964;-8.768;0.071;-0.299;0.058;-2.877;3.943;26.699;-5.2;-10.5;193.6;34.9;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;24.08;379.29;25.10;26.2;396.00;395.00;395.00;396.00;
262594;100249;89.92;31.2;1.159;3.304;-9.879;-0.095;-0.324;0.046;-2.877;3.943;26.699;-5.4;-10.7;193.8;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;23.91;395.07;25.62;26.2;396.00;395.00;395.00;396.00;
262694;100239;90.73;31.2;1.767;2.931;-10.396;-0.060;-0.104;0.035;-2.877;3.943;26.699;-5.4;-11.1;193.9;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;23.91;392.97;25.55;26.2;396.00;395.00;395.00;396.00;
262794;100239;90.76;31.2;1.336;2.231;-13.111;-0.137;-0.132;0.029;-2.877;3.943;26.699;-5.1;-11.3;194.0;34.9;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;24.26;372.98;24.89;26.2;396.00;395.00;395.00;396.00;
262894;100234;91.20;31.2;1.504;3.730;-12.795;-0.104;-0.023;0.056;-2.877;3.943;26.699;-5.2;-11.5;194.2;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;24.61;379.29;25.10;26.2;396.00;395.00;395.00;396.00;
262994;100227;91.77;31.2;0.939;2.184;-12.139;-0.026;-0.048;0.049;-2.877;3.943;26.699;-5.0;-11.6;194.3;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;25.05;390.86;25.48;26.2;396.00;395.00;395.00;396.00;
263094;100216;92.71;31.2;1.489;1.240;-12.608;-0.025;-0.068;0.021;-2.877;3.943;26.699;-4.5;-11.7;194.3;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;24.96;323.53;23.18;26.2;396.00;395.00;395.00;396.00;
263194;100207;93.50;31.2;1.015;3.960;-13.077;-0.033;0.037;-0.007;-2.877;3.943;26.699;-4.7;-11.8;194.5;35.0;12;2025-05-13;13:08:27;51.936.661;4.198.067;-11.720.641.602;-6.774.008.301;135.3;24.70;402.44;25.86;26.2;396.00;395.00;395.00;396.00;
263294;100197;94.31;31.2;1.638;2.648;-10.348;0.005;0.199;-0.053;-2.877;3.943;26.699;-4.7;-12.0;194.6;35.0;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;135.3;24.43;356.14;24.32;26.2;396.00;395.00;395.00;396.00;
263394;100188;95.08;31.2;-0.436;2.591;-11.109;-0.070;0.219;-0.095;-2.877;3.943;26.699;-4.7;-11.7;194.8;34.9;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;24.08;291.96;22.02;26.2;396.00;395.00;395.00;396.00;
263494;100174;96.22;31.2;0.699;1.810;-10.132;-0.070;0.148;-0.129;-2.877;3.943;26.699;-4.5;-11.8;194.9;35.0;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;24.08;336.15;23.63;26.2;396.00;395.00;395.00;396.00;
263594;100165;96.95;31.2;0.953;2.715;-9.917;-0.017;0.082;-0.121;-2.877;3.943;26.699;-4.6;-11.8;195.0;35.0;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;23.99;372.98;24.89;26.2;396.00;395.00;395.00;396.00;
263694;100159;97.47;31.2;1.293;2.385;-11.224;-0.120;-0.067;-0.105;-2.877;3.943;26.699;-4.5;-12.0;195.2;34.9;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;23.99;378.24;25.07;26.2;396.00;395.00;395.00;396.00;
263794;100149;98.31;31.2;1.528;3.117;-11.770;-0.061;-0.234;-0.089;-2.877;3.943;26.699;-4.6;-12.1;195.3;34.9;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;24.08;384.55;25.27;26.2;396.00;395.00;395.00;396.00;
263894;100141;99.01;31.2;0.560;3.203;-11.286;-0.047;-0.205;-0.044;-2.877;3.943;26.699;-4.7;-12.0;195.5;34.9;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;23.91;376.13;25.00;26.2;396.00;395.00;395.00;396.00;
263994;100127;100.17;31.1;1.446;1.657;-10.774;0.009;-0.153;0.004;-2.877;3.943;26.699;-4.5;-12.1;195.6;34.9;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;23.73;375.08;24.96;26.2;396.00;395.00;395.00;396.00;
264094;100119;100.89;31.2;1.192;0.919;-11.583;-0.011;-0.238;0.018;-2.877;3.943;26.699;-4.0;-12.2;195.6;35.0;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;23.55;378.24;25.07;26.2;396.00;395.00;395.00;396.00;
264194;100108;101.82;31.2;1.010;3.117;-10.487;0.029;-0.250;0.076;-2.877;3.943;26.699;-4.2;-12.2;195.8;35.0;12;2025-05-13;13:08:28;51.936.844;4.197.825;-11.737.170.898;-6.753.488.770;142.2;23.55;347.73;24.03;26.2;396.00;395.00;395.00;396.00;
264294;100103;102.22;31.2;3.285;1.695;-9.888;0.038;-0.115;0.099;-2.877;3.943;26.699;-4.1;-12.8;195.8;35.0;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;142.2;23.47;366.66;24.68;26.2;396.00;395.00;395.00;396.00;
264394;100088;103.45;31.1;-0.709;1.427;-12.311;0.000;-0.030;0.113;-2.877;3.943;26.699;-3.8;-12.4;195.9;34.9;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.47;384.55;25.27;26.2;396.00;395.00;395.00;396.00;
264494;100079;104.23;31.1;1.446;2.327;-10.099;-0.016;0.052;0.100;-2.877;3.943;26.699;-3.8;-12.5;196.0;34.9;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.38;376.13;25.00;26.2;396.00;395.00;395.00;396.00;
264594;100064;105.49;31.1;2.557;1.326;-9.745;0.054;0.078;0.094;-2.877;3.943;26.699;-3.6;-12.9;196.1;35.0;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.47;369.82;24.79;26.2;396.00;395.00;395.00;396.00;
264694;100058;105.95;31.1;-0.397;2.868;-9.060;0.053;0.059;0.068;-2.877;3.943;26.699;-3.9;-12.5;196.2;34.9;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.38;372.98;24.89;26.2;396.00;395.00;395.00;396.00;
264794;100043;107.25;31.1;0.268;1.781;-9.725;0.056;0.030;0.072;-2.877;3.943;26.699;-3.8;-12.3;196.3;35.0;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.20;376.13;25.00;26.2;396.00;395.00;395.00;396.00;
264894;100035;107.91;31.1;0.757;2.179;-8.969;0.014;0.063;0.074;-2.877;3.943;26.699;-3.9;-12.3;196.5;34.9;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.20;369.82;24.79;26.2;396.00;395.00;395.00;396.00;
264994;100026;108.64;31.1;-0.484;1.551;-9.500;0.004;0.099;0.071;-2.877;3.943;26.699;-3.7;-11.9;196.5;34.9;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.20;362.46;24.54;26.2;396.00;395.00;395.00;396.00;
265094;100018;109.49;31.1;0.986;1.791;-10.362;-0.048;0.169;0.054;-5.035;0.358;27.045;-3.9;-11.7;196.6;34.9;12;2025-05-13;13:08:29;51.937.027;4.197.587;-11.753.516.602;-6.733.358.398;150.9;23.20;379.29;25.10;26.2;396.00;395.00;395.00;396.00;
265194;100009;110.12;31.1;0.527;0.024;-12.373;-0.016;0.149;0.012;-5.394;-1.434;26.699;-3.7;-11.3;196.5;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;150.9;23.12;376.13;25.00;26.2;396.00;395.00;395.00;396.00;
265294;99997;111.15;31.1;0.115;1.987;-8.557;-0.006;0.157;-0.012;-5.394;-1.434;26.699;-4.1;-10.9;196.6;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;150.9;23.12;354.04;24.25;26.2;396.00;395.00;395.00;396.00;
265394;99993;111.49;31.1;0.852;3.625;-9.567;-0.098;0.144;0.010;-5.394;-1.434;26.699;-4.9;-10.7;196.8;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.12;313.01;22.80;26.2;396.00;395.00;395.00;396.00;
265494;99982;112.36;31.1;0.091;2.705;-8.126;-0.015;0.107;0.009;-5.394;-1.434;26.699;-5.6;-10.3;196.9;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.12;366.66;24.68;26.2;396.00;395.00;395.00;396.00;
265594;99977;112.78;31.1;0.139;3.730;-8.049;0.002;0.109;0.019;-5.394;-1.434;26.699;-6.4;-10.1;197.0;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.20;359.30;24.43;26.2;396.00;395.00;395.00;396.00;
265694;99968;113.55;31.1;1.092;2.030;-9.505;-0.002;0.027;-0.002;-5.394;-1.434;26.699;-6.6;-10.1;197.1;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.12;378.24;25.07;26.2;396.00;395.00;395.00;396.00;
265794;99964;113.88;31.1;1.475;2.136;-9.357;-0.007;-0.133;0.001;-5.394;-1.434;26.699;-6.8;-10.3;197.1;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.20;307.75;22.61;26.2;396.00;395.00;395.00;396.00;
265894;99952;114.93;31.1;1.676;3.194;-7.427;0.006;-0.185;-0.011;-5.394;-1.434;26.699;-7.5;-10.6;197.3;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.20;363.51;24.57;26.2;396.00;395.00;395.00;396.00;
265994;99944;115.61;31.1;1.221;3.256;-7.231;-0.014;-0.141;0.002;-5.394;-1.434;26.699;-8.2;-10.8;197.4;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.12;347.73;24.03;26.2;396.00;395.00;395.00;396.00;
266094;99932;116.56;31.0;1.140;1.939;-9.970;0.001;-0.254;0.028;-5.394;-1.434;26.699;-8.1;-10.8;197.4;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.12;295.12;22.14;26.2;396.00;395.00;395.00;396.00;
266194;99927;117.02;31.0;0.800;1.628;-10.602;0.022;-0.372;0.028;-5.394;-1.434;26.699;-8.0;-10.7;197.4;34.9;12;2025-05-13;13:08:30;51.937.195;4.197.350;-11.769.760.742;-6.714.396.973;158.7;23.20;356.14;24.32;26.2;396.00;395.00;395.00;396.00;
266294;99917;117.83;31.0;0.737;1.365;-10.420;-0.004;-0.238;0.035;-5.394;-1.434;26.699;-7.8;-10.6;197.4;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;158.7;23.38;352.99;24.21;26.2;396.00;395.00;395.00;396.00;
266394;99912;118.26;31.0;0.766;2.916;-10.879;-0.067;-0.189;0.061;-5.394;-1.434;26.699;-8.0;-10.5;197.4;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;23.38;349.83;24.11;26.2;396.00;395.00;395.00;396.00;
266494;99902;119.14;31.0;2.313;1.690;-9.572;0.017;-0.093;0.060;-5.394;-1.434;26.699;-7.9;-10.9;197.4;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;23.47;325.63;23.26;26.2;396.00;395.00;395.00;396.00;
266594;99900;119.30;31.0;0.709;2.179;-11.871;0.081;-0.050;0.068;-5.394;-1.434;26.699;-7.9;-10.8;197.4;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;23.47;347.73;24.03;26.2;396.00;395.00;395.00;396.00;
266694;99886;120.47;31.0;0.536;2.533;-11.291;0.042;-0.018;0.088;-5.394;-1.434;26.699;-7.9;-10.7;197.5;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;23.47;319.32;23.03;26.2;396.00;395.00;395.00;396.00;
266794;99877;121.22;31.0;0.757;2.313;-9.816;0.017;-0.014;0.063;-5.394;-1.434;26.699;-8.0;-10.6;197.5;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;23.91;328.79;23.37;26.2;396.00;395.00;395.00;396.00;
266894;99875;121.39;31.0;1.676;2.916;-10.764;-0.009;0.076;0.059;-5.394;-1.434;26.699;-8.2;-10.8;197.5;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;24.26;309.85;22.69;26.2;396.00;395.00;395.00;396.00;
266994;99864;122.29;31.0;1.360;1.930;-9.256;0.032;0.153;0.044;-5.934;-1.971;27.739;-8.3;-11.0;197.6;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;24.17;306.69;22.57;26.2;396.00;395.00;395.00;396.00;
267094;99856;123.00;31.0;1.197;1.896;-6.852;0.030;0.029;0.013;-5.934;-1.971;27.739;-8.5;-11.1;197.6;34.9;12;2025-05-13;13:08:31;51.937.366;4.197.128;-11.784.930.664;-6.695.621.582;166.2;23.82;354.04;24.25;26.2;396.00;395.00;395.00;396.00;
267194;99845;123.93;31.0;0.498;4.204;-8.629;-0.011;-0.103;-0.009;-5.934;-1.971;27.739;-9.2;-11.0;197.8;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;166.2;23.91;314.06;22.84;26.2;396.00;395.00;395.00;396.00;
267294;99840;124.30;31.0;2.605;2.993;-8.849;0.027;-0.052;-0.023;-5.934;-1.971;27.739;-9.5;-11.5;197.9;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;166.2;23.82;320.37;23.07;26.2;396.00;395.00;395.00;396.00;
267394;99830;125.19;31.0;0.939;1.307;-9.146;-0.006;-0.056;-0.042;-5.934;-1.971;27.739;-9.2;-11.5;197.8;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;23.82;322.48;23.14;26.2;396.00;395.00;395.00;396.00;
267494;99827;125.47;31.0;-1.144;2.093;-10.286;0.027;-0.026;-0.031;-5.934;-1.971;27.739;-9.2;-10.9;197.8;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;23.82;316.16;22.92;26.2;396.00;395.00;395.00;396.00;
267594;99816;126.32;31.0;1.537;1.264;-9.395;0.044;-0.069;-0.052;-5.934;-1.971;27.739;-8.9;-11.1;197.8;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;23.82;336.15;23.63;26.2;396.00;395.00;395.00;396.00;
267694;99815;126.45;31.0;1.575;2.547;-10.046;0.086;-0.153;-0.020;-5.934;-1.971;27.739;-9.0;-11.3;197.9;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;23.82;309.85;22.69;26.2;396.00;395.00;395.00;396.00;
267794;99804;127.39;31.0;0.699;2.380;-10.257;0.049;-0.164;0.006;-5.934;-1.971;27.739;-9.0;-11.2;197.9;34.8;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;23.91;261.45;20.84;26.2;396.00;395.00;395.00;396.00;
267894;99799;127.77;31.0;0.996;3.261;-8.945;0.048;-0.192;0.003;-5.934;-1.971;27.739;-9.4;-11.2;198.0;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;23.99;288.81;21.90;26.2;396.00;395.00;395.00;396.00;
267994;99786;128.84;31.0;0.354;3.060;-10.061;0.027;-0.200;0.002;-5.934;-1.971;27.739;-9.6;-11.0;198.0;34.9;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;24.26;310.90;22.73;26.2;396.00;395.00;395.00;396.00;
268094;99788;128.73;31.0;1.432;3.304;-9.836;0.094;-0.152;0.007;-5.934;-1.971;27.739;-9.9;-11.1;198.1;34.8;12;2025-05-13;13:08:32;51.937.534;4.196.929;-11.798.626.953;-6.676.771.484;173.6;24.52;300.38;22.34;26.2;396.00;395.00;395.00;396.00;
268194;99774;129.90;31.0;0.608;3.941;-9.199;0.071;-0.222;0.034;-5.934;-1.971;27.739;-10.3;-11.1;198.2;34.9;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;173.6;24.43;307.75;22.61;26.2;396.00;395.00;395.00;396.00;
268294;99765;130.69;31.0;0.570;2.581;-6.929;0.014;-0.192;0.023;-5.934;-1.971;27.739;-10.6;-11.1;198.3;34.8;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;173.6;24.35;306.69;22.57;26.2;396.00;395.00;395.00;396.00;
268394;99760;131.12;31.0;0.249;2.461;-8.485;0.018;-0.141;0.021;-5.934;-1.971;27.739;-10.7;-10.9;198.4;34.9;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;24.26;301.43;22.38;26.2;396.00;395.00;395.00;396.00;
268494;99754;131.62;31.0;1.805;1.561;-9.218;0.105;-0.218;0.014;-5.934;-1.971;27.739;-10.4;-11.3;198.3;34.8;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;24.17;287.76;21.86;26.2;396.00;395.00;395.00;396.00;
268594;99747;132.15;31.0;1.063;2.969;-7.714;0.117;-0.255;0.015;-5.934;-1.971;27.739;-10.7;-11.4;198.4;34.9;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;24.17;294.07;22.10;26.2;396.00;395.00;395.00;396.00;
268694;99738;132.89;31.0;1.082;3.285;-9.251;0.060;-0.275;0.025;-0.719;3.226;28.085;-10.6;-11.6;198.6;34.9;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;24.08;297.22;22.22;26.2;396.00;395.00;395.00;396.00;
268794;99735;133.15;31.0;-0.053;2.964;-9.079;0.109;-0.248;0.067;2.338;1.613;26.872;-10.7;-11.1;198.8;34.9;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;23.99;301.43;22.38;26.2;396.00;395.00;395.00;396.00;
268894;99725;134.01;30.9;-0.273;3.591;-9.998;0.060;-0.258;0.088;2.338;1.613;26.872;-10.8;-10.7;198.9;34.9;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;23.99;304.59;22.49;26.2;396.00;395.00;395.00;396.00;
268994;99723;134.19;31.0;0.153;1.743;-10.472;0.050;-0.224;0.132;2.338;1.613;26.872;-10.3;-10.4;199.0;34.8;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;23.91;303.54;22.45;26.2;396.00;395.00;395.00;396.00;
269094;99715;134.85;30.9;1.475;2.370;-9.208;0.097;-0.238;0.112;2.338;1.613;26.872;-10.2;-10.5;199.1;34.8;12;2025-05-13;13:08:33;51.937.706;4.196.751;-11.810.791.992;-6.657.772.949;179.5;23.82;298.28;22.26;26.2;396.00;395.00;395.00;396.00;
269194;99712;135.14;31.0;1.609;1.709;-8.361;0.084;-0.236;0.119;2.338;1.613;26.872;-9.9;-10.7;199.2;34.9;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;179.5;23.82;314.06;22.84;26.2;396.00;395.00;395.00;396.00;
269294;99703;135.88;30.9;-1.106;0.321;-10.008;0.096;-0.195;0.094;2.338;1.613;26.872;-9.2;-10.0;199.1;34.8;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;179.5;23.99;307.75;22.61;26.2;396.00;395.00;395.00;396.00;
269394;99700;136.13;30.9;1.561;1.973;-9.735;0.040;-0.152;0.075;2.338;1.613;26.872;-9.0;-10.1;199.2;34.8;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.08;340.36;23.78;26.2;396.00;395.00;395.00;396.00;
269494;99690;136.97;30.9;1.441;3.850;-9.649;0.035;-0.264;0.091;2.338;1.613;26.872;-9.4;-10.1;199.4;34.9;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.08;192.01;17.86;26.2;396.00;395.00;395.00;396.00;
269594;99685;137.43;30.9;0.891;-0.254;-9.812;0.089;-0.097;0.061;2.338;1.613;26.872;-8.5;-10.1;199.3;34.9;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.35;307.75;22.61;26.2;396.00;395.00;395.00;396.00;
269694;99681;137.75;30.9;-0.139;2.868;-8.921;0.047;0.021;0.019;2.338;1.613;26.872;-8.7;-9.7;199.5;34.9;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.26;320.37;23.07;26.2;396.00;395.00;395.00;396.00;
269794;99674;138.32;30.9;0.833;2.471;-11.310;0.037;0.147;0.017;2.338;1.613;26.872;-8.6;-9.6;199.6;34.9;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.26;323.53;23.18;26.2;396.00;395.00;395.00;396.00;
269894;99674;138.32;30.9;0.895;0.919;-9.927;0.116;0.157;-0.030;2.338;1.613;26.872;-8.1;-9.5;199.6;34.9;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.35;309.85;22.69;26.2;396.00;395.00;395.00;396.00;
269994;99667;138.91;30.9;0.599;2.749;-11.282;0.079;0.043;-0.047;2.338;1.613;26.872;-8.2;-9.3;199.7;34.8;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.43;322.48;23.14;26.2;396.00;395.00;395.00;396.00;
270094;99661;139.44;30.9;-0.388;1.408;-10.750;0.092;-0.060;-0.099;2.338;1.613;26.872;-7.9;-8.9;199.8;34.9;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.35;344.57;23.92;26.2;396.00;395.00;395.00;396.00;
270194;99654;140.06;30.9;1.164;1.460;-8.682;0.104;-0.168;-0.099;2.338;1.613;26.872;-7.7;-9.0;199.8;34.8;12;2025-05-13;13:08:34;51.937.881;4.196.582;-11.822.397.461;-6.638.273.926;184.0;24.35;310.90;22.73;26.2;396.00;395.00;395.00;396.00;
270294;99652;140.18;30.9;-0.120;1.896;-9.879;0.036;-0.233;-0.108;2.338;1.613;26.872;-7.6;-8.6;199.9;34.9;12;2025-05-13;13:08:35;51.938.061;4.196.410;-11.834.208.984;-6.617.939.453;184.0;24.35;317.21;22.96;26.2;396.00;395.00;395.00;396.00;
270394;99648;140.49;30.9;1.379;2.591;-10.501;0.020;-0.273;-0.102;2.338;1.613;26.872;-7.7;-8.6;200.0;34.9;12;2025-05-13;13:08:35;51.938.061;4.196.410;-11.834.208.984;-6.617.939.453;189.0;24.35;331.94;23.48;26.2;396.00;395.00;395.00;396.00;
270494;99642;141.03;30.9;-0.776;2.361;-12.215;0.023;-0.473;-0.088;2.338;1.613;26.872;-7.6;-8.1;200.1;34.8;12;2025-05-13;13:08:35;51.938.061;4.196.410;-11.834.208.984;-6.617.939.453;189.0;24.35;362.46;24.54;26.2;396.00;395.00;395.00;396.00;
270594;99637;141.44;30.9;-0.263;1.839;-9.898;0.053;-0.543;-0.070;2.338;1.613;26.872;-7.5;-7.7;200.2;34.8;12;2025-05-13;13:08:35;51.938.061;4.196.410;-11.834.208.984;-6.617.939.453;189.0;24.26;343.52;23.89;26.2;396.00;395.00;395.00;396.00;
270694;99632;141.88;30.9;0.273;3.045;-11.210;0.081;-0.700;-0.086;12.047;5.914;31.206;-7.6;-7.5;200.4;34.9;12;2025-05-13;13:08:35;51.938.061;4.196.410;-11.834.208.984;-6.617.939.453;189.0;24.26;329.84;23.41;26.2;396.00;395.00;395.00;396.00;
